l0=0002 l1=001 l2=Eleg l8=1 l9=150	Ὕβριν, Κύρνε, θεὸσ πρῶτον κακῶι ὤπασεν ἀνδρί, οὗ μέλλει χώρην μηδεμίην θέμεναι.
l0=0002 l1=001 l2=Eleg l8=1 l9=152	Τίκτει τοι κόροσ ὕβριν, ὅταν κακῶι ὄλβοσ ἕπηται ἀνθρώπωι καὶ ὅτωι μὴ νόοσ ἄρτιοσ ἦι.
l0=0002 l1=001 l2=Eleg l8=1 l9=154	Μήποτέ τοι πενίην θυμοφθόρον ἀνδρὶ χολωθείσ μηδ’ ἀχρημοσύνην οὐλομένην πρόφερε· Ζεὺσ γάρ τοι τὸ τάλαντον ἐπιρρέπει ἄλλοτε ἄλλωι, ἄλλοτε μὲν πλουτεῖν, ἄλλοτε μηδὲν ἔχειν.
l0=0002 l1=001 l2=Eleg l8=1 l9=158	Μήποτε, Κύρν’, ἀγορᾶσθαι ἔποσ μέγα· οἶδε γὰρ οὐδείσ ἀνθρώπων ὅ τι νὺξ χἠμέρη ἀνδρὶ τελεῖ.
l0=0002 l1=001 l2=Eleg l8=1 l9=160	Πολλοί τοι χρῶνται δειλαῖσ φρεσί, δαίμονι δ’ ἐσθλῶι, οἷσ τὸ κακὸν δοκέον γίνεται εἰσ ἀγαθόν.
l0=0002 l1=001 l2=Eleg l8=1 l9=162	εἰσὶν δ’ οἳ βουλῆι τ’ ἀγαθῆι καὶ δαίμονι δειλῶι μοχθίζουσι, τέλοσ δ’ ἔργμασιν οὐχ ἕπεται.
l0=0002 l1=001 l2=Eleg l8=1 l9=164	Οὐδεὶσ ἀνθρώπων οὔτ’ ὄλβιοσ οὔτε πενιχρόσ οὔτε κακὸσ νόσφιν δαίμονοσ οὔτ’ ἀγαθόσ.
l0=0002 l1=001 l2=Eleg l8=1 l9=166	Ἄλλ’ ἄλλωι κακόν ἐστι, τὸ δ’ ἀτρεκὲσ ὄλβιοσ οὐδείσ ἀνθρώπων ὁπόσουσ ἠέλιοσ καθορᾶι.
l0=0002 l1=001 l2=Eleg l8=1 l9=168	Ὃν δὲ θεοὶ τιμῶσιν, ὁ καὶ μωμεύμενοσ αἰνεῖ· ἀνδρὸσ δὲ σπουδὴ γίνεται οὐδεμία.
l0=0002 l1=001 l2=Eleg l8=1 l9=170	Θεοῖσ’ εὔχου, θεοῖσ’ οἷσιν ἔπι κράτοσ· οὔτοι ἄτερ θεῶν γίνεται ἀνθρώποισ’ οὔτ’ ἀγάθ’ οὔτε κακά.
l0=0002 l1=001 l2=Eleg l8=1 l9=172	Ἄνδρ’ ἀγαθὸν πενίη πάντων δάμνησι μάλιστα, καὶ γήρωσ πολιοῦ, Κύρνε, καὶ ἠπιάλου.
l0=0002 l1=001 l2=Eleg l8=1 l9=174	ἣν δὴ χρὴ φεύγοντα καὶ ἐσ βαθυκήτεα πόντον ῥιπτεῖν καὶ πετρέων, Κύρνε, κατ’ ἠλιβάτων.
l0=0002 l1=001 l2=Eleg l8=1 l9=176	καὶ γὰρ ἀνὴρ πενίηι δεδμημένοσ οὔτε τι εἰπεῖν οὔθ’ ἕρξαι δύναται, γλῶσσα δέ οἱ δέδεται.
l0=0002 l1=001 l2=Eleg l8=1 l9=178	χρὴ γὰρ ὁμῶσ ἐπὶ γῆν τε καὶ εὐρέα νῶτα θαλάσσησ δίζησθαι χαλεπῆσ, Κύρνε, λύσιν πενίησ.
l0=0002 l1=001 l2=Eleg l8=1 l9=180	τεθνάμεναι, φίλε Κύρνε, πενιχρῶι βέλτερον ἀνδρί ἢ ζώειν χαλεπῆι τειρόμενον πενίηι.
l0=0002 l1=001 l2=Eleg l8=1 l9=182	Κριοὺσ μὲν καὶ ὄνουσ διζήμεθα, Κύρνε, καὶ ἵππουσ εὐγενέασ, καί τισ βούλεται ἐξ ἀγαθῶν βήσεσθαι· γῆμαι δὲ κακὴν κακοῦ οὐ μελεδαίνει ἐσθλὸσ ἀνήρ, ἤν οἱ χρήματα πολλὰ διδῶι, οὐδὲ γυνὴ κακοῦ ἀνδρὸσ ἀναίνεται εἶναι ἄκοιτισ πλουσίου, ἀλλ’ ἀφνεὸν βούλεται ἀντ’ ἀγαθοῦ.
l0=0002 l1=001 l2=Eleg l8=1 l9=188	χρήματα μὲν τιμῶσι· καὶ ἐκ κακοῦ ἐσθλὸσ ἔγημε καὶ κακὸσ ἐξ ἀγαθοῦ· πλοῦτοσ ἔμειξε γένοσ.
l0=0002 l1=001 l2=Eleg l8=1 l9=190	οὕτω μὴ θαύμαζε γένοσ, Πολυπαί̈δη, ἀστῶν μαυροῦσθαι· σὺν γὰρ μίσγεται ἐσθλὰ κακοῖσ.
l0=0002 l1=001 l2=Eleg l8=1 l9=192	Αὐτόσ τοι ταύτην εἰδὼσ κακόπατριν ἐοῦσαν εἰσ οἴκουσ ἄγεται χρήμασι πειθόμενοσ εὔδοξοσ κακόδοξον, ἐπεὶ κρατερή μιν ἀνάγκη ἐντύνει, ἥτ’ ἀνδρὸσ τλήμονα θῆκε νόον.
l0=0002 l1=001 l2=Eleg l8=1 l9=196	Χρῆμα δ’ ὃ μὲν Διόθεν καὶ σὺν δίκηι ἀνδρὶ γένηται καὶ καθαρῶσ, αἰεὶ παρμόνιμον τελέθει.
l0=0002 l1=001 l2=Eleg l8=1 l9=198	εἰ δ’ ἀδίκωσ παρὰ καιρὸν ἀνὴρ φιλοκερδέι θυμῶι κτήσεται, εἴθ’ ὅρκωι πὰρ τὸ δίκαιον ἑλών, αὐτίκα μέν τι φέρειν κέρδοσ δοκεῖ, ἐσ δὲ τελευτήν αὖθισ ἔγεντο κακόν, θεῶν δ’ ὑπερέσχε νόοσ.
l0=0002 l1=001 l2=Eleg l8=1 l9=202	ἀλλὰ τάδ’ ἀνθρώπων ἀπατᾶι νόον· οὐ γὰρ ἔτ’ αὔτωσ τίνονται μάκαρεσ πρήγματοσ ἀμπλακίασ· ἀλλ’ ὁ μὲν αὐτὸσ ἔτεισε κακὸν χρέοσ οὐδὲ φίλοισιν ἄτην ἐξοπίσω παισὶν ἐπεκρέμασεν· ἄλλον δ’ οὐ κατέμαρψε δίκη· θάνατοσ γὰρ ἀναιδήσ πρόσθεν ἐπὶ βλεφάροισ’ ἕζετο κῆρα φέρων.
l0=0002 l1=001 l2=Eleg l8=1 l9=208	Οὐδείσ τοι φεύγοντι φίλοσ καὶ πιστὸσ ἑταῖροσ· τῆσ δὲ φυγῆσ ἐστιν τοῦτ’ ἀνιηρότερον.
l0=0002 l1=001 l2=Eleg l8=1 l9=210	Οἶνόν τοι πίνειν πουλὺν κακόν· ἢν δέ τισ αὐτόν πίνηι ἐπισταμένωσ, οὐ κακόσ, ἀλλ’ ἀγαθόσ.
l0=0002 l1=001 l2=Eleg l8=1 l9=212	Θυμέ, φίλουσ κατὰ πάντασ ἐπίστρεφε ποικίλον ἦθοσ, ὀργὴν συμμίσγων ἥντιν’ ἕκαστοσ ἔχει· πουλύπου ὀργὴν ἴσχε πολυπλόκου, ὃσ ποτὶ πέτρηι, τῆι προσομιλήσηι, τοῖοσ ἰδεῖν ἐφάνη.
l0=0002 l1=001 l2=Eleg l8=1 l9=216	νῦν μὲν τῆιδ’ ἐφέπου, τοτὲ δ’ ἀλλοῖοσ χρόα γίνου.
l0=0002 l1=001 l2=Eleg l8=1 l9=217	κρέσσων τοι σοφίη γίνεται ἀτροπίησ.
l0=0002 l1=001 l2=Eleg l8=1 l9=218	Μηδὲν ἄγαν ἄσχαλλε ταρασσομένων πολιητέων, Κύρνε, μέσην δ’ ἔρχευ τὴν ὁδὸν ὥσπερ ἐγώ.
l0=0002 l1=001 l2=Eleg l8=1 l9=220	Ὅστισ τοι δοκέει τὸν πλησίον ἴδμεναι οὐδέν, ἀλλ’ αὐτὸσ μοῦνοσ ποικίλα δήνε’ ἔχειν, κεῖνόσ γ’ ἄφρων ἐστί, νόου βεβλαμμένοσ ἐσθλοῦ· ἴσωσ γὰρ πάντεσ ποικίλ’ ἐπιστάμεθα· ἀλλ’ ὁ μὲν οὐκ ἐθέλει κακοκερδείηισιν ἕπεσθαι, τῶι δὲ δολοπλοκίαι μᾶλλον ἄπιστοι ἅδον.
l0=0002 l1=001 l2=Eleg l8=1 l9=226	‘Πλούτου δ’ οὐδὲν τέρμα πεφασμένον ἀνθρώποισιν· οἳ γὰρ νῦν ἡμῶν πλεῖστον ἔχουσι βίον, διπλάσιον σπεύδουσι.
l0=0002 l1=001 l2=Eleg l8=1 l9=229	τίσ ἂν κορέσειεν ἅπαντασ;
l0=0002 l1=001 l2=Eleg l8=1 l9=229	χρήματά τοι θνητοῖσ γίνεται ἀφροσύνη, ἄτη δ’ ἐξ αὐτῆσ ἀναφαίνεται, ἣν ὁπότε Ζεύσ πέμψηι τειρομένοισ’, ἄλλοτε ἄλλοσ ἔχει.’
l0=0002 l1=001 l2=Eleg l8=1 l9=232	Ἀκρόπολισ καὶ πύργοσ ἐὼν κενεόφρονι δήμωι, Κύρν’, ὀλίγησ τιμῆσ ἔμμορεν ἐσθλὸσ ἀνήρ.
l0=0002 l1=001 l2=Eleg l8=1 l9=234	Οὐδὲν ἐπιπρέπει ἧμιν ἅτ’ ἀνδράσι σωιζομένοισιν, ἀλλ’ ὡσ πάγχυ πόλει, Κύρνε, ἁλωσομένηι.
l0=0002 l1=001 l2=Eleg l8=1 l9=236	Σοὶ μὲν ἐγὼ πτέρ’ ἔδωκα, σὺν οἷσ’ ἐπ’ ἀπείρονα πόντον πωτήσηι, κατὰ γῆν πᾶσαν ἀειρόμενοσ ῥηϊδίωσ· θοίνηισ δὲ καὶ εἰλαπίνηισι παρέσσηι ἐν πάσαισ πολλῶν κείμενοσ ἐν στόμασιν, καί σε σὺν αὐλίσκοισι λιγυφθόγγοισ νέοι ἄνδρεσ εὐκόσμωσ ἐρατοὶ καλά τε καὶ λιγέα ἄισονται.
l0=0002 l1=001 l2=Eleg l8=1 l9=243	καὶ ὅταν δνοφερῆσ ὑπὸ κεύθεσι γαίησ βῆισ πολυκωκύτουσ εἰσ Ἀίδαο δόμουσ, οὐδέποτ’ οὐδὲ θανὼν ἀπολεῖσ κλέοσ, ἀλλὰ μελήσεισ ἄφθιτον ἀνθρώποισ’ αἰὲν ἔχων ὄνομα, Κύρνε, καθ’ Ἑλλάδα γῆν στρωφώμενοσ, ἠδ’ ἀνὰ νήσουσ ἰχθυόεντα περῶν πόντον ἐπ’ ἀτρύγετον, οὐχ ἵππων νώτοισιν ἐφήμενοσ· ἀλλά σε πέμψει ἀγλαὰ Μουσάων δῶρα ἰοστεφάνων.
l0=0002 l1=001 l2=Eleg l8=1 l9=250	πᾶσι δ’, ὅσοισι μέμηλε, καὶ ἐσσομένοισιν ἀοιδή ἔσσηι ὁμῶσ, ὄφρ’ ἂν γῆ τε καὶ ἠέλιοσ.
l0=0002 l1=001 l2=Eleg l8=1 l9=252	αὐτὰρ ἐγὼν ὀλίγησ παρὰ σεῦ οὐ τυγχάνω αἰδοῦσ, ἀλλ’ ὥσπερ μικρὸν παῖδα λόγοισ μ’ ἀπατᾶισ.
l0=0002 l1=001 l2=Eleg l8=1 l9=254	Κάλλιστον τὸ δικαιότατον· λῶιστον δ’ ὑγιαίνειν· πρᾶγμα δὲ τερπνότατον, τοῦ τισ ἐρᾶι, τὸ τυχεῖν.
l0=0002 l1=001 l2=Eleg l8=1 l9=256	Ἵπποσ ἐγὼ καλὴ καὶ ἀεθλίη, ἀλλὰ κάκιστον ἄνδρα φέρω, καί μοι τοῦτ’ ἀνιηρότατον.
l0=0002 l1=001 l2=Eleg l8=1 l9=258	πολλάκι δ’ ἠμέλλησα διαρρήξασα χαλινόν φεύγεν ἀπωσαμένη τὸν κακὸν ἡνίοχον.
